data_ocorrencia;nome_cidade;latitude_ocorrencia;longitude_ocorrencia;qtd_morto_civil_ocorrencia;qtd_morto_agen_segur_ocorrencia
14/09/2018;Rio de Janeiro;-22.859756;-43.3178156;0;0
14/09/2018;Rio de Janeiro;-22.8604006;-43.4884116;0;0
14/09/2018;Queimados;-22.7106685;-43.5522256;0;0
14/09/2018;Nova Iguaçu;-22.7561319;-43.4607419;0;0
14/09/2018;Rio de Janeiro;-22.8814021;-43.2934758;0;0
14/09/2018;São João de Meriti;-22.7855339;-43.401317;0;0
14/09/2018;Mesquita;-22.7853764;-43.4110723;0;0
14/09/2018;Niterói;-22.8858975;-43.1152211;0;0
15/09/2018;Rio de Janeiro;-22.9383333;-43.2594444;0;0
15/09/2018;Rio de Janeiro;-22.8604006;-43.4884116;0;0
14/09/2018;Queimados;-22.7179682;-43.5684132;0;0
15/09/2018;Rio de Janeiro;-22.8583771;-43.4893408;0;0
15/09/2018;Rio de Janeiro;-22.9325728;-43.2410248;0;0
15/09/2018;Rio de Janeiro;-22.8470418;-43.2841752;0;0
15/09/2018;Rio de Janeiro;-22.8604006;-43.4884116;0;0
15/09/2018;Rio de Janeiro;-22.8574971;-43.2430137;0;0
15/09/2018;Rio de Janeiro;-22.8574971;-43.2430137;0;0
15/09/2018;Rio de Janeiro;-22.8574971;-43.2430137;0;0
15/09/2018;Rio de Janeiro;-22.8593331;-43.2754759;0;0
15/09/2018;Duque de Caxias;-22.7523096;-43.2739077;0;0
15/09/2018;Nova Iguaçu;-22.768471;-43.4416018;0;0
15/09/2018;Rio de Janeiro;-22.8234412;-43.2959357;0;0
15/09/2018;Rio de Janeiro;-22.8593331;-43.2754759;0;1
12/09/2018;Rio de Janeiro;-22.9560447;-43.3808252;0;0
15/09/2018;Rio de Janeiro;-22.8238795;-43.3981236;0;0
15/09/2018;São João de Meriti;-22.7907664;-43.3699364;0;0
15/09/2018;Rio de Janeiro;-22.894558;-43.259521;0;0
14/09/2018;Nova Iguaçu;-22.7756038;-43.5294454;1;0
15/09/2018;Queimados;-22.719817;-43.564299;1;0
15/09/2018;Rio de Janeiro;-22.88706;-43.2600254;0;0
15/09/2018;Rio de Janeiro;-22.9937456;-43.2335964;0;0
15/09/2018;Japeri;-22.6752584;-43.5871208;0;0
15/09/2018;Rio de Janeiro;-22.8593331;-43.2754759;0;0
13/09/2018;Belford Roxo;-22.7375441;-43.3987237;1;0
15/09/2018;Rio de Janeiro;-22.8204004;-43.2901779;0;0
15/09/2018;Rio de Janeiro;-22.9136945;-43.276501;0;0
15/09/2018;Rio de Janeiro;-22.8814998;-43.2603494;0;0
15/09/2018;Rio de Janeiro;-22.8600881;-43.4863223;0;0
15/09/2018;Rio de Janeiro;-22.912451;-43.2836209;0;0
15/09/2018;São Gonçalo;-22.8272769;-43.0636988;0;0
15/09/2018;Rio de Janeiro;-22.8427263;-43.3730742;0;0
15/09/2018;Niterói;-22.8900313;-43.0961504;0;0
15/09/2018;Belford Roxo;-22.729762;-43.3562394;0;0
15/09/2018;São Gonçalo;-22.8272883;-43.0637646;0;0
15/09/2018;Rio de Janeiro;-22.8796092;-43.2542528;0;0
15/09/2018;Rio de Janeiro;-22.9139074;-43.2833747;0;0
15/09/2018;São Gonçalo;-22.7844854;-42.975525;0;0
15/09/2018;Rio de Janeiro;-22.931559;-43.649925;0;0
14/09/2018;Rio de Janeiro;-22.8144571;-43.2437292;1;0
15/09/2018;Rio de Janeiro;-22.8604006;-43.4884116;0;0
15/09/2018;Rio de Janeiro;-22.8968806;-43.2444918;0;0
13/09/2018;Rio de Janeiro;-22.8875863;-43.6553031;1;0
15/09/2018;Duque de Caxias;-22.7862985;-43.3053106;0;0
15/09/2018;Niterói;-22.8858975;-43.1152211;0;0
15/09/2018;São Gonçalo;-22.8077388;-42.9889315;0;0
15/09/2018;Rio de Janeiro;-22.9441764;-43.3509827;0;0
15/09/2018;São João de Meriti;-22.7959343;-43.3849625;0;0
15/09/2018;Rio de Janeiro;-22.9835896;-43.6534009;0;0
15/09/2018;São Gonçalo;-22.845707;-43.016579;0;0
16/09/2018;Rio de Janeiro;-22.9438672;-43.2412933;0;0
16/09/2018;Rio de Janeiro;-22.8549229;-43.2466745;0;0
16/09/2018;Rio de Janeiro;-22.9477037;-43.194147;0;0
16/09/2018;Rio de Janeiro;-22.9481688;-43.3626721;0;0
16/09/2018;Rio de Janeiro;-22.8377077;-43.3735461;0;0
16/09/2018;Belford Roxo;-22.7365584;-43.3640736;0;0
16/09/2018;Rio de Janeiro;-22.8604006;-43.4884116;0;0
16/09/2018;Rio de Janeiro;-22.9129638;-43.2847816;0;0
16/09/2018;Rio de Janeiro;-22.8604006;-43.4884116;0;0
16/09/2018;Rio de Janeiro;-22.8389771;-43.361185;0;0
16/09/2018;Rio de Janeiro;-22.8833706;-43.3256152;0;0
16/09/2018;Rio de Janeiro;-22.8626843;-43.4868296;0;0
16/09/2018;Rio de Janeiro;-22.9256516;-43.2154698;0;0
16/09/2018;São Gonçalo;-22.817936;-43.011731;0;0
16/09/2018;Rio de Janeiro;-22.8154748;-43.2908273;0;0
16/09/2018;Belford Roxo;-22.7333117;-43.352398;0;0
16/09/2018;Duque de Caxias;-22.773607;-43.3136955;0;0
16/09/2018;Niterói;-22.8683726;-43.1073096;0;0
16/09/2018;Nova Iguaçu;-22.761737;-43.423598;0;0
16/09/2018;Duque de Caxias;-22.589133;-43.311461;0;0
16/09/2018;Rio de Janeiro;-22.89679;-43.315236;0;0
15/09/2018;Niterói;-22.9028951;-43.1009099;0;0
16/09/2018;São Gonçalo;-22.8740993;-43.023337;0;0
16/09/2018;Rio de Janeiro;-22.9481688;-43.3626721;0;0
16/09/2018;Rio de Janeiro;-22.8349147;-43.3753194;1;0
16/09/2018;Rio de Janeiro;-22.9325728;-43.2410248;0;0
16/09/2018;Rio de Janeiro;-22.8604006;-43.4884116;0;0
16/09/2018;Rio de Janeiro;-22.969776;-43.3331639;0;0
15/09/2018;São Gonçalo;-22.820372;-43.001788;0;0
15/09/2018;Niterói;-22.866703;-43.089114;0;0
16/09/2018;São Gonçalo;-22.779887;-43.023412;0;0
16/09/2018;Itaguaí;-22.8406387;-43.8016071;0;0
16/09/2018;São Gonçalo;-22.8272883;-43.0637646;0;0
16/09/2018;Belford Roxo;-22.7645391;-43.3996264;0;0
16/09/2018;Niterói;-22.9561305;-43.0291246;0;0
16/09/2018;São Gonçalo;-22.845876;-42.997547;0;0
16/09/2018;Rio de Janeiro;-22.9029872;-43.7180536;0;0
16/09/2018;Rio de Janeiro;-22.9009106;-43.1905457;0;0
16/09/2018;Nova Iguaçu;-22.7631015;-43.4198045;2;0
16/09/2018;Duque de Caxias;-22.7650455;-43.3023134;0;0
16/09/2018;Magé;-22.654571;-43.044813;0;0
16/09/2018;São Gonçalo;-22.7908998;-43.0306605;0;0
17/09/2018;Rio de Janeiro;-22.9191206;-43.1907328;0;0
17/09/2018;Rio de Janeiro;-22.9002778;-43.1952778;0;0
17/09/2018;Rio de Janeiro;-22.912888;-43.286948;0;0
17/09/2018;São Gonçalo;-22.8304819;-42.9866313;0;0
17/09/2018;Rio de Janeiro;-22.9641669;-43.1898623;0;0
17/09/2018;Duque de Caxias;-22.7538823;-43.2763246;0;0
17/09/2018;Rio de Janeiro;-22.8480347;-43.383267000000004;0;0
17/09/2018;Rio de Janeiro;-22.8588961;-43.4870104;0;0
17/09/2018;Duque de Caxias;-22.7538823;-43.2763246;0;0
17/09/2018;Rio de Janeiro;-22.8348311;-43.37903;0;0
17/09/2018;Belford Roxo;-22.718006;-43.3313464;0;0
17/09/2018;Rio de Janeiro;-22.9395041;-43.2515359;0;0
17/09/2018;Rio de Janeiro;-22.9035024;-43.3147294;0;0
17/09/2018;Rio de Janeiro;-22.894018;-43.32133;2;0
17/09/2018;Rio de Janeiro;-22.915079;-43.2042069;0;0
17/09/2018;Rio de Janeiro;-22.9256516;-43.2154698;0;0
17/09/2018;Rio de Janeiro;-22.8255312;-43.34446;0;0
17/09/2018;Belford Roxo;-22.7509242;-43.4003374;0;0
17/09/2018;Rio de Janeiro;-22.8594937;-43.2723955;0;0
17/09/2018;Seropédica;-22.744571;-43.68712;0;0
17/09/2018;Japeri;-22.646651;-43.660489;0;0
17/09/2018;Rio de Janeiro;-22.8916397;-43.3107394;0;0
17/09/2018;Rio de Janeiro;-22.872782;-43.418877;0;0
17/09/2018;Rio de Janeiro;-22.868714;-43.476851;0;0
17/09/2018;Rio de Janeiro;-22.959737;-43.16853;1;0
17/09/2018;Rio de Janeiro;-22.8223493;-43.3564521;0;0
17/09/2018;Rio de Janeiro;-22.8255312;-43.34446;0;0
17/09/2018;Rio de Janeiro;-22.865642;-43.2543018;0;0
17/09/2018;Rio de Janeiro;-22.8819883;-43.4647901;0;0
17/09/2018;Rio de Janeiro;-22.8936588;-43.3217453;0;0
17/09/2018;Rio de Janeiro;-22.8401095;-43.3780741;0;0
17/09/2018;Magé;-22.656602200000002;-43.0398345;0;0
17/09/2018;Rio de Janeiro;-22.9143105;-43.1994625;0;0
17/09/2018;Rio de Janeiro;-22.8234412;-43.2959357;0;0
17/09/2018;Rio de Janeiro;-22.8879496;-43.3634352;0;0
17/09/2018;Rio de Janeiro;-22.8969198;-43.3516802;0;0
17/09/2018;Duque de Caxias;-22.7862985;-43.3053106;0;0
17/09/2018;Belford Roxo;-22.7645391;-43.3996264;0;0
17/09/2018;Rio de Janeiro;-22.8401095;-43.3780741;0;0
17/09/2018;Rio de Janeiro;-22.8520103;-43.3468065;0;0
18/09/2018;Rio de Janeiro;-22.8604006;-43.4884116;0;0
18/09/2018;Rio de Janeiro;-22.9265111;-43.1964401;0;0
18/09/2018;Rio de Janeiro;-22.8942264;-43.3208035;0;0
18/09/2018;Rio de Janeiro;-22.8917286;-43.3270517;0;0
18/09/2018;Rio de Janeiro;-22.9265111;-43.1964401;0;0
18/09/2018;Rio de Janeiro;-22.930747;-43.1889435;0;0
18/09/2018;Rio de Janeiro;-22.831836;-43.3929583;0;0
18/09/2018;Rio de Janeiro;-22.9269201;-43.194592;0;0
17/09/2018;Rio de Janeiro;-22.8958087;-43.3217405;0;0
17/09/2018;São Gonçalo;-22.82085;-43.078096;0;0
17/09/2018;Rio de Janeiro;-22.864686;-43.477409;0;0
18/09/2018;Rio de Janeiro;-22.9230494;-43.3739788;0;0
18/09/2018;Rio de Janeiro;-22.9070828;-43.1819148;0;0
18/09/2018;Rio de Janeiro;-22.8253005;-43.3729563;0;0
18/09/2018;Rio de Janeiro;-22.927141;-43.194547;0;0
18/09/2018;Rio de Janeiro;-22.857631;-43.247376;0;0
18/09/2018;Belford Roxo;-22.756201;-43.35331;0;0
18/09/2018;Rio de Janeiro;-22.868714;-43.476851;0;0
18/09/2018;Rio de Janeiro;-22.9275124;-43.1942938;0;0
18/09/2018;Rio de Janeiro;-22.9267389;-43.1948403;0;0
18/09/2018;Rio de Janeiro;-22.9139074;-43.2833747;0;1
18/09/2018;Rio de Janeiro;-22.8436095;-43.4008876;0;0
18/09/2018;Rio de Janeiro;-22.8966753;-43.245079;1;0
18/09/2018;Rio de Janeiro;-22.854092;-43.493293;0;0
18/09/2018;São Gonçalo;-22.8049724;-43.0066856;0;0
18/09/2018;Rio de Janeiro;-22.844583;-43.2836939;0;0
18/09/2018;São João de Meriti;-22.806305;-43.3789333;0;0
18/09/2018;Niterói;-22.8710509;-43.093994;0;0
17/09/2018;São Gonçalo;-22.8216324;-43.0143005;1;0
17/09/2018;Nilópolis;-22.813428299999998;-43.4229746;1;0
18/09/2018;Rio de Janeiro;-22.8112324;-43.362527299999996;0;0
19/09/2018;Rio de Janeiro;-22.8856237;-43.3481044;0;0
17/09/2018;Maricá;-22.9045172;-42.920804;0;0
18/09/2018;Rio de Janeiro;-22.8534451;-43.4694182;0;0
19/09/2018;Rio de Janeiro;-22.9939156;-43.240776;0;0
19/09/2018;Rio de Janeiro;-22.9491698;-43.3541107;0;0
19/09/2018;Belford Roxo;-22.724576;-43.3394528;0;0
19/09/2018;Rio de Janeiro;-22.9059902;-43.2668977;0;0
19/09/2018;Mesquita;-22.7764247;-43.4391929;1;0
19/09/2018;Rio de Janeiro;-22.8255312;-43.34446;0;0
19/09/2018;Rio de Janeiro;-22.9083194;-43.2792119;0;0
19/09/2018;Rio de Janeiro;-22.9052507;-43.2340127;0;0
19/09/2018;Rio de Janeiro;-22.856361;-43.497338;0;0
19/09/2018;Rio de Janeiro;-22.8527558;-43.2465425;0;0
19/09/2018;Rio de Janeiro;-22.8709633;-43.4426703;0;0
19/09/2018;Rio de Janeiro;-22.9371104;-43.1775325;1;0
19/09/2018;Rio de Janeiro;-22.9071917;-43.3538874;0;0
19/09/2018;Rio de Janeiro;-22.876481;-43.3308094;0;0
19/09/2018;Belford Roxo;-22.742741;-43.342298;0;0
19/09/2018;Rio de Janeiro;-22.8477822;-43.3830746;0;0
19/09/2018;Rio de Janeiro;-22.819728;-43.289132;0;0
19/09/2018;Rio de Janeiro;-23.0007498;-43.3835775;1;0
19/09/2018;Rio de Janeiro;-22.9112769;-43.265621;0;0
19/09/2018;Rio de Janeiro;-22.9813921;-43.1972243;0;0
19/09/2018;Belford Roxo;-22.7061896;-43.3379356;0;0
19/09/2018;Rio de Janeiro;-22.8360131;-43.3805041;0;0
19/09/2018;Rio de Janeiro;-22.842796;-43.246104;0;0
19/09/2018;Rio de Janeiro;-22.8440802;-43.3094623;0;0
19/09/2018;Rio de Janeiro;-22.9237136;-43.258999;0;0
19/09/2018;Niterói;-22.8858975;-43.1152211;0;0
19/09/2018;São João de Meriti;-22.7907664;-43.3699364;0;0
19/09/2018;São Gonçalo;-22.811682;-43.0518829;1;0
19/09/2018;São Gonçalo;-22.83664;-42.971368;0;0
19/09/2018;Duque de Caxias;-22.7862985;-43.3053106;0;0
19/09/2018;Rio de Janeiro;-22.8626395;-43.2539991;0;0
19/09/2018;Belford Roxo;-22.7375388;-43.3455782;0;0
19/09/2018;Rio de Janeiro;-22.8820321;-43.2496748;0;0
19/09/2018;Rio de Janeiro;-22.9009106;-43.1905457;0;0
20/09/2018;Belford Roxo;-22.7025835;-43.3418024;0;0
20/09/2018;Rio de Janeiro;-22.8023739;-43.3176664;0;0
20/09/2018;Rio de Janeiro;-22.8234412;-43.2959357;0;0
20/09/2018;Rio de Janeiro;-22.8942223;-43.3209653;0;0
20/09/2018;Rio de Janeiro;-22.9087607;-43.3645641;0;0
19/09/2018;São Gonçalo;-22.8318123;-43.0155412;1;0
20/09/2018;Rio de Janeiro;-22.8780979;-43.4483194;0;0
20/09/2018;Rio de Janeiro;-22.8875573;-43.2581953;0;0
20/09/2018;Rio de Janeiro;-22.8401095;-43.3780741;0;0
20/09/2018;Rio de Janeiro;-22.8969198;-43.3516802;0;0
20/09/2018;Rio de Janeiro;-22.9196515;-43.6843877;0;0
20/09/2018;Rio de Janeiro;-22.8742263;-43.4685442;0;0
20/09/2018;Rio de Janeiro;-22.825899;-43.387078;0;0
20/09/2018;São Gonçalo;-22.7815204;-43.0242287;0;0
20/09/2018;Rio de Janeiro;-22.995762;-43.2445;1;0
20/09/2018;Belford Roxo;-22.7348599;-43.360546;0;0
20/09/2018;Rio de Janeiro;-22.8604006;-43.4884116;0;0
20/09/2018;Rio de Janeiro;-22.9302637;-43.6860926;1;0
20/09/2018;Itaguaí;-22.8832642;-43.8161332;0;0
20/09/2018;Belford Roxo;-22.7402711;-43.3450478;0;0
20/09/2018;Rio de Janeiro;-22.887351;-43.25582;0;0
20/09/2018;Rio de Janeiro;-22.8339499;-43.3784551;0;0
20/09/2018;Rio de Janeiro;-22.9392244;-43.3523849;0;0
20/09/2018;Rio de Janeiro;-22.8599987;-43.5135357;0;0
20/09/2018;Rio de Janeiro;-22.9048084;-43.3550791;0;0
20/09/2018;Rio de Janeiro;-22.9048084;-43.3550791;0;0
20/09/2018;Rio de Janeiro;-22.8604006;-43.4884116;0;0
20/09/2018;Rio de Janeiro;-22.9435434;-43.2412996;0;0
20/09/2018;Rio de Janeiro;-22.8604006;-43.4884116;0;0
21/09/2018;Japeri;-22.6782533;-43.6063309;0;0
21/09/2018;Nova Iguaçu;-22.7709816;-43.5115015;0;0
21/09/2018;São Gonçalo;-22.830281;-42.988891;0;0
21/09/2018;Rio de Janeiro;-22.8937615;-43.3215614;0;0
21/09/2018;Belford Roxo;-22.7324246;-43.3641753;0;0
21/09/2018;Rio de Janeiro;-22.8604006;-43.4884116;0;0
21/09/2018;São Gonçalo;-22.8053379;-42.9663293;0;0
21/09/2018;São João de Meriti;-22.8030916;-43.3718878;0;0
20/09/2018;Rio de Janeiro;-22.9206339;-43.2644292;0;0
21/09/2018;Rio de Janeiro;-22.8869188;-43.2610074;0;0
21/09/2018;Rio de Janeiro;-22.8806494;-43.2515745;0;0
21/09/2018;Duque de Caxias;-22.7612864;-43.3221346;0;0
21/09/2018;Duque de Caxias;-22.7560227;-43.3062111;0;1
21/09/2018;Rio de Janeiro;-22.894574;-43.320544;0;0
21/09/2018;Rio de Janeiro;-22.860069;-43.48822;0;0
21/09/2018;Rio de Janeiro;-22.8999794;-43.2261751;0;0
21/09/2018;Rio de Janeiro;-22.854631;-43.493967;0;0
21/09/2018;Rio de Janeiro;-22.9983055;-43.2684676;0;0
21/09/2018;Rio de Janeiro;-22.9139074;-43.2833747;0;0
21/09/2018;Rio de Janeiro;-22.865042;-43.3392392;0;0
21/09/2018;Rio de Janeiro;-22.8983176;-43.2813832;0;0
21/09/2018;São Gonçalo;-22.868241;-43.028089800000004;1;0
21/09/2018;São João de Meriti;-22.7907664;-43.3699364;0;0
21/09/2018;Rio de Janeiro;-22.8788447;-43.4230506;0;0
20/09/2018;Itaguaí;-22.8754789;-43.7940709;1;0
21/09/2018;São João de Meriti;-22.7889077;-43.3752359;0;0
21/09/2018;Duque de Caxias;-22.7862985;-43.3053106;0;0
21/09/2018;Rio de Janeiro;-22.9155723;-43.2671323;0;0
21/09/2018;São João de Meriti;-22.7967756;-43.3702786;1;0
21/09/2018;São Gonçalo;-22.782217;-42.9624587;0;0
21/09/2018;Rio de Janeiro;-22.8365359;-43.3234221;0;0
22/09/2018;Rio de Janeiro;-22.9159452;-43.2352609;0;0
22/09/2018;Rio de Janeiro;-22.9217436;-43.6637652;0;0
22/09/2018;Rio de Janeiro;-22.9217436;-43.6637652;0;0
22/09/2018;Rio de Janeiro;-22.9217436;-43.6637652;0;0
22/09/2018;Rio de Janeiro;-22.8440802;-43.3094623;0;0
22/09/2018;Rio de Janeiro;-22.9217436;-43.6637652;0;0
22/09/2018;Rio de Janeiro;-22.9641669;-43.1898623;0;0
21/09/2018;Japeri;-22.6782533;-43.6063309;1;0
22/09/2018;Rio de Janeiro;-22.8219653;-43.3574182;0;0
22/09/2018;Queimados;-22.730927;-43.561942;1;0
22/09/2018;São Gonçalo;-22.8330357;-42.9606364;0;0
22/09/2018;Rio de Janeiro;-22.9133843;-43.4156717;0;0
22/09/2018;Duque de Caxias;-22.8054951;-43.2823662;0;0
22/09/2018;Rio de Janeiro;-22.8211411;-43.3659209;0;0
22/09/2018;Rio de Janeiro;-22.8319059;-43.302209;0;0
22/09/2018;Rio de Janeiro;-22.8196575;-43.3671114;0;0
22/09/2018;Rio de Janeiro;-22.8196976;-43.2943395;0;0
22/09/2018;Duque de Caxias;-22.733055;-43.325984;0;0
22/09/2018;Rio de Janeiro;-22.843122;-43.333671;0;0
22/09/2018;Rio de Janeiro;-22.8241667;-43.3644444;0;0
23/09/2018;Rio de Janeiro;-22.9152994;-43.1966967;0;0
23/09/2018;Rio de Janeiro;-22.9811111;-43.1975;0;0
23/09/2018;Rio de Janeiro;-22.8360131;-43.3805041;0;0
22/09/2018;Maricá;-22.9250511;-42.7208553;2;0
22/09/2018;Rio de Janeiro;-22.8689272;-43.562553199999996;0;0
23/09/2018;Rio de Janeiro;-22.8743171;-43.4685554;0;0
23/09/2018;Rio de Janeiro;-22.9653768;-43.2013442;0;0
23/09/2018;Rio de Janeiro;-22.9474593;-43.1943718;0;0
23/09/2018;Rio de Janeiro;-22.8561214;-43.4929487;0;0
23/09/2018;Rio de Janeiro;-22.9479212;-43.1937561;0;0
23/09/2018;Niterói;-22.9137759;-43.1035487;0;0
23/09/2018;Japeri;-22.6879725;-43.6356676;4;0
23/09/2018;Rio de Janeiro;-22.9356201;-43.650484;0;0
23/09/2018;Rio de Janeiro;-22.9693524;-43.4274754;0;0
23/09/2018;Rio de Janeiro;-22.8563684;-43.4898289;0;0
23/09/2018;Duque de Caxias;-22.7713936;-43.316658;0;0
22/09/2018;Belford Roxo;-22.766069;-43.398665;1;0
24/09/2018;Duque de Caxias;-22.6461388;-43.2519662;0;0
24/09/2018;Rio de Janeiro;-22.8593331;-43.2754759;0;0
21/09/2018;São Gonçalo;-22.807841;-42.975907;0;0
24/09/2018;Rio de Janeiro;-22.927093;-43.2439069;0;0
24/09/2018;Rio de Janeiro;-22.9641669;-43.1898623;0;0
23/09/2018;São Gonçalo;-22.8353144;-43.0846522;1;0
24/09/2018;Rio de Janeiro;-22.9083194;-43.2792119;0;0
24/09/2018;Belford Roxo;-22.743229;-43.341328;0;0
24/09/2018;Niterói;-22.9059376;-43.0841076;0;0
23/09/2018;Nova Iguaçu;-22.7614729;-43.5150161;1;0
24/09/2018;Niterói;-22.8684818;-43.1077768;0;0
26/09/2018;Nova Iguaçu;-22.728457;-43.443653;0;0
24/09/2018;Belford Roxo;-22.7402711;-43.3450478;0;0
24/09/2018;São Gonçalo;-22.8822605;-43.0054422;0;0
24/09/2018;São Gonçalo;-22.7788044;-43.0596925;0;0
24/09/2018;Rio de Janeiro;-22.8600881;-43.4863223;0;0
24/09/2018;São Gonçalo;-22.803671;-42.9972459;0;0
24/09/2018;Rio de Janeiro;-22.9681736;-43.3907025;0;0
24/09/2018;Rio de Janeiro;-22.9027463;-43.2684052;0;0
24/09/2018;Rio de Janeiro;-22.8371687;-43.3548751;0;0
24/09/2018;São João de Meriti;-22.7625169;-43.3445527;0;0
24/09/2018;Rio de Janeiro;-22.82487;-43.386565;0;0
24/09/2018;Duque de Caxias;-22.7649741;-43.2910615;1;0
24/09/2018;Rio de Janeiro;-22.9077646;-43.3542083;0;0
24/09/2018;Rio de Janeiro;-22.9196515;-43.6843877;0;0
24/09/2018;Niterói;-22.8858975;-43.1152211;0;0
24/09/2018;Rio de Janeiro;-22.9325728;-43.2410248;0;0
24/09/2018;Nova Iguaçu;-22.7561319;-43.4607419;0;0
24/09/2018;São Gonçalo;-22.811572;-43.051847;0;0
24/09/2018;Rio de Janeiro;-22.9243962;-43.2368788;0;0
25/09/2018;Rio de Janeiro;-22.8735351;-43.2534402;1;0
22/09/2018;Maricá;-22.9645666;-42.9504626;0;0
25/09/2018;São Gonçalo;-22.7806913;-43.0241226;0;0
25/09/2018;Rio de Janeiro;-22.8954871;-43.3566207;0;0
25/09/2018;Niterói;-22.8674784;-43.0757537;1;0
25/09/2018;Rio de Janeiro;-22.82589;-43.371562;0;0
25/09/2018;Rio de Janeiro;-22.9641669;-43.1898623;0;0
25/09/2018;Rio de Janeiro;-22.9935619;-43.4944838;0;0
25/09/2018;Rio de Janeiro;-22.8196976;-43.2943395;0;0
25/09/2018;Rio de Janeiro;-22.8545814;-43.4934251;0;0
08/08/2018;Belford Roxo;-22.7464797;-43.3885447;0;0
20/09/2018;Belford Roxo;-22.7464797;-43.3885447;0;0
25/09/2018;São João de Meriti;-22.7907664;-43.3699364;0;0
25/09/2018;Rio de Janeiro;-22.862239;-43.4914429;0;0
25/09/2018;São Gonçalo;-22.831021;-42.966384;0;0
25/09/2018;Rio de Janeiro;-22.8833656;-43.246433;0;0
25/09/2018;Rio de Janeiro;-22.8820321;-43.2496748;0;0
25/09/2018;Duque de Caxias;-22.7941245;-43.3143747;0;0
25/09/2018;Rio de Janeiro;-22.819728;-43.289132;0;0
25/09/2018;Niterói;-22.8858975;-43.1152211;0;0
25/09/2018;Rio de Janeiro;-22.8820321;-43.2496748;0;0
25/09/2018;Rio de Janeiro;-22.8238795;-43.3981236;0;0
25/09/2018;Rio de Janeiro;-22.8380922;-43.3623926;0;0
25/09/2018;Rio de Janeiro;-22.8820321;-43.2496748;0;0
25/09/2018;Rio de Janeiro;-22.9347222;-43.2047222;0;0
25/09/2018;Rio de Janeiro;-22.8742263;-43.4685442;0;0
25/09/2018;Rio de Janeiro;-22.8308535;-43.2698184;0;0
25/09/2018;Rio de Janeiro;-22.8304667;-43.3016225;0;0
25/09/2018;Nilópolis;-22.8098494;-43.4193916;0;0
25/09/2018;Rio de Janeiro;-22.8401095;-43.3780741;0;0
25/09/2018;Rio de Janeiro;-22.8561214;-43.4929487;0;0
25/09/2018;Rio de Janeiro;-22.8401095;-43.3780741;0;0
25/09/2018;Rio de Janeiro;-22.8923272;-43.2581953;0;0
25/09/2018;Rio de Janeiro;-22.825403;-43.386641;0;0
25/09/2018;Magé;-22.5711706;-43.0619818;0;0
25/09/2018;Nilópolis;-22.8098494;-43.4193916;0;0
26/09/2018;Belford Roxo;-22.7429555;-43.3416458;0;0
26/09/2018;Belford Roxo;-22.738596;-43.355643;0;0
26/09/2018;Rio de Janeiro;-22.8320406;-43.3801024;0;0
26/09/2018;São Gonçalo;-22.847426;-42.9617669;0;0
26/09/2018;São Gonçalo;-22.824922;-42.961391;0;0
26/09/2018;Rio de Janeiro;-22.869996;-43.482887;0;0
26/09/2018;Rio de Janeiro;-22.9225;-43.1925;0;0
26/09/2018;Rio de Janeiro;-22.9052068;-43.3072301;0;0
25/09/2018;São João de Meriti;-22.7910493;-43.3994297;0;0
26/09/2018;Niterói;-22.9030938;-43.1079279;0;0
26/09/2018;Rio de Janeiro;-22.8830377;-43.2457507;0;0
26/09/2018;Belford Roxo;-22.7402711;-43.3450478;0;0
26/09/2018;Belford Roxo;-22.741366;-43.342324;0;0
26/09/2018;Belford Roxo;-22.7402711;-43.3450478;0;0
26/09/2018;Rio de Janeiro;-22.8519142;-43.3454389;0;0
26/09/2018;Rio de Janeiro;-22.8673435;-43.4237291;0;0
26/09/2018;Rio de Janeiro;-22.8649615;-43.261191;0;0
26/09/2018;Niterói;-22.8989587;-43.1192636;0;0
26/09/2018;São Gonçalo;-22.8233382;-42.9866413;0;0
26/09/2018;Rio de Janeiro;-22.8820321;-43.2496748;0;0
26/09/2018;Rio de Janeiro;-22.819733;-43.3668193;0;0
26/09/2018;Rio de Janeiro;-22.8319059;-43.302209;0;0
26/09/2018;Rio de Janeiro;-22.8380922;-43.3623926;0;0
26/09/2018;Mesquita;-22.7941571;-43.4380942;0;0
26/09/2018;Belford Roxo;-22.7460751;-43.3413336;0;0
26/09/2018;Rio de Janeiro;-22.9046925;-43.357058;0;0
26/09/2018;Guapimirim;-22.5264499;-42.9809723;0;0
26/09/2018;Rio de Janeiro;-22.8269355;-43.3932593;0;0
26/09/2018;Rio de Janeiro;-22.892876;-43.428885;0;0
26/09/2018;Rio de Janeiro;-22.9225;-43.1925;0;0
26/09/2018;Rio de Janeiro;-22.9111218;-43.2170926;1;0
26/09/2018;São João de Meriti;-22.8015227;-43.3645946;0;0
26/09/2018;Rio de Janeiro;-22.8505384;-43.2429343;0;0
26/09/2018;Rio de Janeiro;-22.8563684;-43.4898289;0;0
27/09/2018;Rio de Janeiro;-22.8606949;-43.4829444;0;0
26/09/2018;Rio de Janeiro;-22.9244067;-43.2090576;1;0
25/09/2018;Nova Iguaçu;-22.7561319;-43.4607419;1;0
26/09/2018;Nova Iguaçu;-22.7248668;-43.4443512;0;0
26/09/2018;Itaguaí;-22.8530301;-43.7676533;0;0
27/09/2018;Rio de Janeiro;-22.8266464;-43.3441114;0;0
27/09/2018;Rio de Janeiro;-22.8604006;-43.4884116;0;0
